	CONCETTI TARGET	familiarita'	concretezza	immaginabilita'
94	ristrutturare la chiesa	5	5	5
95	sostenere il collegio	5	1	5
96	ristrutturare la casa	5	5	5
97	visitare il duomo	5	5	5
98	demolire l'ufficio	5	5	5
99	valutare la scuola	5	3	5
100	mantenere il partito	5	3	5
101	istituire il tribunale	5	3	5
102	sospendere il servizio	5	3	5
103	visitare il monumento	5	5	5
104	distruggere il castello	5	5	5
105	edificare il muro	5	5	5
106	demolire la caserma	5	5	5
107	visitare la squadra	5	5	5
108	aiutare il popolo	5	3	5
109	edificare l'ufficio	5	5	5
110	aiutare la scuola	5	3	5
111	distruggere il partito	5	5	5
112	demolire l'ospedale	5	5	5
113	demolire la fondamenta	5	5	5
114	edificare la chiesa	5	5	5
115	sospendere la chiesa	5	1	5
116	mantenere la palazzina	5	3	5
117	mantenere il condominio	5	3	5
118	costruire il palazzo	5	5	5
119	ristrutturare la caserma	5	5	5
120	visitare il partito	5	5	5
121	valutare la caserma	5	1	5
122	aiutare la persona	5	3	5
123	costruire il comitato	5	3	5
124	demolire il mercato	5	5	3
125	costruire il grattacielo	5	5	5
126	istituire la caserma	5	3	5
127	distruggere la palazzina	5	5	5
128	edificare la torre	5	5	5
129	valutare il collegio	5	1	5
130	aiutare il bambino	5	3	5
131	valutare lo albergo	5	1	5
132	ristrutturare l'economia	5	1	3
133	distruggere l'edificio	5	5	5
134	sostenere lo albergo	5	3	5
135	demolire lo albergo	5	3	5
136	sostenere la tesi	5	1	5
137	sospendere la caserma	5	1	3
138	costruire la brigata	2	5	5
139	edificare la villa	5	5	5
140	mantenere l'esercito	5	3	5
141	istituire il collegio	5	3	5
142	visitare il palazzo	5	5	5
143	valutare il risultato	5	1	5
144	edificare la fortezza	5	5	5
145	sostenere il progetto	5	3	5
146	istituire la chiesa	5	3	5
147	valutare l'ufficio	5	1	5
148	mantenere il palazzo	5	3	5
149	aiutare l'ospedale	5	3	5
150	aiutare il mercato	5	3	3
151	aiutare la chiesa	5	3	5
152	ristrutturare l'ufficio	5	5	5
153	aiutare lo sviluppo	5	1	3
154	sostenere lo sviluppo	5	1	3
155	costruire la famiglia	5	5	5
156	istituire il sistema	5	1	3
157	valutare il mercato	5	1	5
158	valutare l'ospedale	5	1	5
159	sospendere la partenza	5	3	5
160	istituire l'ospedale	5	3	5
161	demolire la chiesa	5	5	5
162	sostenere la chiesa	5	3	5
163	sospendere il collegio	5	1	5
164	sostenere la causa	5	1	5
165	sospendere il pagamento	5	5	5
166	edificare la caserma	5	5	5
